word,lemma,POS,IC
psiquiatra,psiquiatra,nms,NC_a
bando,bando,nms,NC_o
facto,facto,n,NC_o
sustituto,sustituto,nms,NC_o
pastilla,pastilla,nfs,NC_a
adversario,adversario,nms,NC_o
beta,beta,nfs,NC_a
alumnado,alumnado,nms,NC_o
tablero,tablero,nms,NC_o
vestimenta,vestimenta,nfs,NC_a
practica,practica,n,NC_a
daño,daño,n,NC_o
susto,susto,nms,NC_o
estadística,estadística,nfs,NC_a
terraza,terraza,nfs,NC_a
armario,armario,nms,NC_o
.lo,.lo,n,NC_o
granito,granito,nms,NC_o
canasta,canasta,nfs,NC_a
pestaña,pestaña,nfs,NC_a
autismo,autismo,nms,NC_o
laguna,laguna,nfs,NC_a
pasada,pasada,nfs,NC_a
mono,mono,nms,NC_o
guitarrista,guitarrista,nms,NC_a
estadía,estadía,nfs,NC_a
info,info,n,NC_o
loca,loca,nfs,NC_a
retórica,retórica,nfs,NC_a
boxeo,boxeo,nms,NC_o
idiota,idiota,nms,NC_a
agregado,agregado,nms,NC_o
humana,humano,nj,NC_o
kilo,kilo,nms,NC_o
pretemporada,pretemporada,nfs,NC_a
farmacia,farmacia,nfs,NC_a
ciego,ciego,nms,NC_o
interno,interno,nms,NC_o
cuesta,cuesta,nfs,NC_a
lata,lata,nfs,NC_a
recuento,recuento,nms,NC_o
herido,herido,nms,NC_o
.yo,.yo,n,NC_o
dúo,dúo,nms,NC_o
obrero,obrero,nms,NC_o
refuerzo,refuerzo,nms,NC_o
calzado,calzado,nms,NC_o
periferia,periferia,nfs,NC_a
falda,falda,nfs,NC_a
milenio,milenio,nms,NC_o
sobrino,sobrino,nms,NC_o
desequilibrio,desequilibrio,nms,NC_o
insomnio,insomnio,nms,NC_o
nido,nido,nms,NC_o
trago,trago,nms,NC_o
ramo,ramo,nms,NC_o
delegado,delegado,nms,NC_o
hija,hijo,n,NC_o
veterinario,veterinario,nms,NC_o
táctica,táctica,nfs,NC_a
gráfica,gráfica,nfs,NC_a
taquilla,taquilla,nfs,NC_a
perra,perra,nfs,NC_a
triángulo,triángulo,nms,NC_o
heredero,heredero,nms,NC_o
extracto,extracto,nms,NC_o
capilla,capilla,nfs,NC_a
ducha,ducha,nfs,NC_a
radio,radio,n,NC_o
marina,marina,nfs,NC_a
lecho,lecho,nms,NC_o
faceta,faceta,nfs,NC_a
prólogo,prólogo,nms,NC_o
docena,docena,nfs,NC_a
lío,lío,nms,NC_o
prima,prima,n,NC_a
hembra,hembra,nfs,NC_a
mariposa,mariposa,nms,NC_a
impedimento,impedimento,nms,NC_o
nicho,nicho,nms,NC_o
electrónica,electrónica,nfs,NC_a
boleto,boleto,nms,NC_o
telescopio,telescopio,nms,NC_o
feminismo,feminismo,nms,NC_o
estatuto,estatuto,nms,NC_o
experta,experta,n,NC_a
sueño,sueño,n,NC_o
naranja,naranja,n,NC_a
currículo,currículo,nms,NC_o
directivo,directivo,nms,NC_o
celo,celo,nms,NC_o
pasajero,pasajero,nms,NC_o
barba,barba,nms,NC_a
filo,filo,nms,NC_o
tableta,tableta,nfs,NC_a
codo,codo,nms,NC_o
prejuicio,prejuicio,nms,NC_o
tenencia,tenencia,nfs,NC_a
chispa,chispa,nfs,NC_a
lana,lana,nms,NC_a
caminata,caminata,nfs,NC_a
suegra,suegra,n,NC_a
notario,notario,nms,NC_o
dogma,dogma,nms,NC_a
tribuna,tribuna,nfs,NC_a
guerrero,guerrero,nms,NC_o
permiso,permiso,n,NC_o
adelanto,adelanto,nms,NC_o
clavo,clavo,nms,NC_o
mago,mago,nms,NC_o
tropa,tropa,nfs,NC_a
reportero,reportero,nms,NC_o
deriva,deriva,nfs,NC_a
compuesto,compuesto,nms,NC_o
tango,tango,nms,NC_o
mayo,mayo,n,NC_o
puño,puño,nms,NC_o
hito,hito,nms,NC_o
pila,pila,nfs,NC_a
crucero,crucero,nms,NC_o
libreta,libreta,nfs,NC_a
encargada,encargada,n,NC_a
potasio,potasio,nms,NC_o
helado,helado,nms,NC_o
ocurrencia,ocurrencia,nfs,NC_a
recta,recta,nfs,NC_a
viuda,viuda,nfs,NC_a
metafísica,metafísica,nfs,NC_a
raya,raya,nfs,NC_a
nevera,nevera,nfs,NC_a
partido,partido,n,NC_o
escalada,escalada,nfs,NC_a
chaqueta,chaqueta,nfs,NC_a
zapato,zapato,nms,NC_o
aficionado,aficionado,nms,NC_o
plazo,plazo,n,NC_o
falacia,falacia,nfs,NC_a
destreza,destreza,nfs,NC_a
data,data,nfs,NC_a
epoca,epoca,n,NC_a
incentivo,incentivo,nms,NC_o
destinatario,destinatario,nms,NC_o
consultorio,consultorio,nms,NC_o
amada,amada,n,NC_a
sida,sida,nms,NC_a
cuadra,cuadra,nfs,NC_a
exterminio,exterminio,nms,NC_o
parrilla,parrilla,nfs,NC_a
catedrático,catedrático,nms,NC_o
mano,mano,n,NC_o
mango,mango,nms,NC_o
magnesio,magnesio,nms,NC_o
cría,cría,nfs,NC_a
ama,ama,nfs,NC_a
inicio,inicio,n,NC_o
duro,duro,nms,NC_o
soya,soya,nfs,NC_a
vaina,vaina,nms,NC_a
demencia,demencia,nfs,NC_a
ateo,ateo,n,NC_o
tirano,tirano,nms,NC_o
paradero,paradero,nms,NC_o
consultoría,consultoría,nfs,NC_a
licenciado,licenciado,nms,NC_o
bodega,bodega,nfs,NC_a
cualesquiera,cualquiera,dxcp-ind-,NC_a
casita,casita,n,NC_a
viceministro,viceministro,nms,NC_o
trío,trío,nms,NC_o
desnudo,desnudo,nms,NC_o
pizza,pizza,nfs,NC_a
revolucionario,revolucionario,nms,NC_o
.ya,.ya,n,NC_a
descuido,descuido,nms,NC_o
pasto,pasto,nms,NC_o
judío,judío,nms,NC_o
pañuelo,pañuelo,nms,NC_o
vara,vara,nfs,NC_a
difunto,difunto,nms,NC_o
bancada,bancada,nfs,NC_a
torta,torta,nfs,NC_a
bruja,bruja,nfs,NC_a
huerto,huerto,nms,NC_o
siniestro,siniestro,nms,NC_o
comisario,comisario,nms,NC_o
jueza,jueza,n,NC_a
corbata,corbata,nms,NC_a
venta,venta,n,NC_a
venia,venia,nfs,NC_a
secretaría,secretaría,nfs,NC_a
campana,campana,nms,NC_a
oso,oso,nms,NC_o
funcionaria,funcionaria,nfs,NC_a
vigilia,vigilia,nfs,NC_a
patrono,patrono,nms,NC_o
marea,marea,nfs,NC_a
psicóloga,psicólogo,nfs,NC_o
energia,energia,n,NC_a
burro,burro,nms,NC_o
aniversario,aniversario,n,NC_o
planta,planta,n,NC_a
conejo,conejo,nms,NC_o
lomo,lomo,nms,NC_o
policia,policia,n,NC_a
payaso,payaso,nms,NC_o
vampiro,vampiro,nms,NC_o
asociado,asociado,nms,NC_o
conducto,conducto,nms,NC_o
ozono,ozono,nms,NC_o
escuadra,escuadra,nfs,NC_a
podio,podio,nms,NC_o
banquillo,banquillo,nms,NC_o
compatriota,compatriota,nms,NC_a
oveja,oveja,nms,NC_a
mosca,mosca,nfs,NC_a
morada,morada,nfs,NC_a
prisionero,prisionero,nms,NC_o
tira,tira,nfs,NC_a
itinerario,itinerario,nms,NC_o
pendejo,pendejo,nms,NC_o
politica,politica,n,NC_a
maria,maria,n,NC_a
saludo,saludo,n,NC_o
alguna,alguna,n,NC_a
delirio,delirio,nms,NC_o
gordo,gordo,nms,NC_o
acera,acera,nfs,NC_a
cuánta,cuánto,dxfs-int-,NC_o
aura,aura,nfs,NC_a
acabado,acabado,nms,NC_o
capitulo,capítulo,n,NC_o
tortuga,tortuga,nfs,NC_a
gramática,gramática,nfs,NC_a
vejiga,vejiga,nms,NC_a
credo,credo,nms,NC_o
ceniza,ceniza,nfs,NC_a
interna,interna,n,NC_a
rio,rio,n,NC_o
cuchara,cuchara,nfs,NC_a
yugo,yugo,nms,NC_o
cucharada,cucharada,nfs,NC_a
sismo,sismo,nms,NC_o
to,to,n,NC_o
cuadrado,cuadrado,nms,NC_o
peso,peso,n,NC_o
sociólogo,sociólogo,nms,NC_o
arteria,arteria,nfs,NC_a
cantera,cantera,nfs,NC_a
lienzo,lienzo,nms,NC_o
socialista,socialista,nms,NC_a
dentista,dentista,nms,NC_a
piña,piña,nfs,NC_a
zumo,zumo,nms,NC_o
señorita,señorita,nfs,NC_a
respiro,respiro,nms,NC_o
cubo,cubo,nms,NC_o
gusano,gusano,nms,NC_o
patada,patada,nfs,NC_a
tortilla,tortilla,nfs,NC_a
estratega,estratega,nms,NC_a
esqueleto,esqueleto,nms,NC_o
consulado,consulado,nms,NC_o
almohada,almohada,nfs,NC_a
rancho,rancho,nms,NC_o
luto,luto,nms,NC_o
diplomático,diplomático,nms,NC_o
referendo,referendo,nms,NC_o
pólvora,pólvora,nfs,NC_a
cono,cono,nms,NC_o
humano,humano,nj,NC_o
rosario,rosario,nms,NC_o
rata,rata,nms,NC_a
ciclista,ciclista,nms,NC_a
torno,torno,nms,NC_o
millonario,millonario,nms,NC_o
zanahoria,zanahoria,nms,NC_a
pega,pega,nfs,NC_a
entrevistado,entrevistado,nms,NC_o
taxista,taxista,nms,NC_a
enzima,enzima,nfs,NC_a
comisaría,comisaría,nfs,NC_a
cruzada,cruzada,nfs,NC_a
trapo,trapo,nms,NC_o
tobillo,tobillo,nms,NC_o
uva,uva,nfs,NC_a
bicho,bicho,nms,NC_o
pico,pico,n,NC_o
pandilla,pandilla,nfs,NC_a
conteo,conteo,nms,NC_o
entramado,entramado,nms,NC_o
perrito,perrito,nms,NC_o
rana,rana,nfs,NC_a
arcilla,arcilla,nfs,NC_a
asegurado,asegurado,nms,NC_o
eliminatoria,eliminatoria,nfs,NC_a
trazado,trazado,nms,NC_o
hoyo,hoyo,nms,NC_o
colina,colina,nfs,NC_a
planteo,planteo,n,NC_o
revuelo,revuelo,nms,NC_o
cachorro,cachorro,nms,NC_o
prostituta,prostituta,n,NC_a
vainilla,vainilla,nfs,NC_a
planilla,planilla,nfs,NC_a
nieta,nieta,n,NC_a
frasco,frasco,nms,NC_o
lodo,lodo,nms,NC_o
pimienta,pimienta,nfs,NC_a
cocinero,cocinero,nms,NC_o
subsecretario,subsecretario,nms,NC_o
boleta,boleta,nfs,NC_a
paloma,paloma,nfs,NC_a
motocicleta,motocicleta,nfs,NC_a
chorro,chorro,nms,NC_o
camina,camino,n,NC_o
empleada,empleada,n,NC_a
astro,astro,nms,NC_o
grado,grado,n,NC_o
lamento,lamento,nms,NC_o
sobrina,sobrina,n,NC_a
tarta,tarta,nfs,NC_a
casino,casino,nms,NC_o
revuelta,revuelta,nfs,NC_a
cartelera,cartelera,nfs,NC_a
cristo,cristo,np,NC_o
agro,agro,nms,NC_o
ginecólogo,ginecólogo,nms,NC_o
demagogia,demagogia,nfs,NC_a
pavo,pavo,nms,NC_o
placebo,placebo,nms,NC_o
bailarina,bailarina,n,NC_a
pasarela,pasarela,nfs,NC_a
pleito,pleito,nms,NC_o
decena,decena,nfs,NC_a
hebreo,hebreo,nms,NC_o
nuca,nuca,nfs,NC_a
ratito,ratito,n,NC_o
co,co,n,NC_o
padrino,padrino,nms,NC_o
valencia,valencia,nfs,NC_a
arca,arca,nfs,NC_a
contratista,contratista,nms,NC_a
justa,justa,nfs,NC_a
pato,pato,nms,NC_o
seleccionado,seleccionado,n,NC_o
bulto,bulto,nms,NC_o
comunista,comunista,nms,NC_a
manta,manta,nms,NC_a
internado,internado,nms,NC_o
libra,libra,nfs,NC_a
trasero,trasero,nms,NC_o
malla,malla,nfs,NC_a
amiga,amigo,n,NC_o
frio,frio,n,NC_o
manteca,manteca,nfs,NC_a
peinado,peinado,nms,NC_o
americano,americano,nms,NC_o
paleta,paleta,nfs,NC_a
yuca,yuca,nfs,NC_a
araña,araña,nfs,NC_a
folleto,folleto,nms,NC_o
sótano,sótano,nms,NC_o
propietaria,propietaria,n,NC_a
ventanilla,ventanilla,nfs,NC_a
sondeo,sondeo,nms,NC_o
corrida,corrida,nfs,NC_a
pizarra,pizarra,nfs,NC_a
pedo,pedo,nms,NC_o
platillo,platillo,nms,NC_o
voluntario,voluntario,nms,NC_o
narco,narco,nms,NC_o
ojo,ojo,n,NC_o
pizca,pizca,nfs,NC_a
paño,paño,nms,NC_o
lechuga,lechuga,nfs,NC_a
barca,barca,nfs,NC_a
abuelita,abuelita,n,NC_a
licenciado,licenciado,n,NC_o
terrorista,terrorista,nms,NC_a
vera,vera,nfs,NC_a
negra,negra,nfs,NC_a
sargento,sargento,nms,NC_o
muñeco,muñeco,nms,NC_o
rebaja,rebaja,nfs,NC_a
alumna,alumna,n,NC_a
estela,estela,nfs,NC_a
cigarro,cigarro,nms,NC_o
gimnasia,gimnasia,nfs,NC_a
fosa,fosa,nfs,NC_a
bicarbonato,bicarbonato,nms,NC_o
tonelada,tonelada,nfs,NC_a
gorra,gorra,nfs,NC_a
paranoia,paranoia,nfs,NC_a
torero,torero,nms,NC_o
camarada,camarada,nms,NC_a
carrito,carrito,nms,NC_o
busto,busto,nms,NC_o
muerta,muerto,n,NC_o
palanca,palanca,nfs,NC_a
diestra,diestra,nfs,NC_a
micro,micro,nms,NC_o
divisa,divisa,nfs,NC_a
perdido,perdido,nms,NC_o
meteorito,meteorito,nms,NC_o
chaco,chaco,np,NC_o
centenario,centenario,nms,NC_o
camara,camara,n,NC_a
recarga,recarga,n,NC_a
continuo,continuo,nms,NC_o
cumbia,cumbia,nfs,NC_a
europa,europa,np,NC_a
guardería,guardería,nfs,NC_a
químico,químico,nms,NC_o
caudillo,caudillo,nms,NC_o
insecto,insecto,nms,NC_o
homofobia,homofobia,nfs,NC_a
cuñado,cuñado,nms,NC_o
pianista,pianista,nms,NC_a
microscopio,microscopio,nms,NC_o
anciana,anciana,n,NC_a
delantera,delantera,nfs,NC_a
accesorio,accesorio,nms,NC_o
labio,labio,nms,NC_o
sumo,sumo,nms,NC_o
cabra,cabra,nfs,NC_a
capitalista,capitalista,nms,NC_a
diputado,diputado,n,NC_o
ultrasonido,ultrasonido,nms,NC_o
correa,correa,nfs,NC_a
faro,faro,nms,NC_o
rubia,rubia,nfs,NC_a
radioterapia,radioterapia,nfs,NC_a
sigla,sigla,nfs,NC_a
veintena,veintena,nfs,NC_a
recto,recto,nms,NC_o
calvario,calvario,nms,NC_o
demo,demo,nfs,NC_o
uranio,uranio,nms,NC_o
incógnita,incógnita,nfs,NC_a
pelo,pelo,n,NC_o
molino,molino,nms,NC_o
besito,besito,n,NC_o
novela,novela,n,NC_a
cajita,cajita,n,NC_a
credito,credito,n,NC_o
perrita,perrito,n,NC_o
recreo,recreo,nms,NC_o
litio,litio,nms,NC_o
abogado,abogado,n,NC_o
proyecto,proyecto,n,NC_o
cajero,cajero,nms,NC_o
mística,mística,nfs,NC_a
decano,decano,nms,NC_o
añadido,añadido,nms,NC_o
gesta,gesta,nfs,NC_a
grifo,grifo,nms,NC_o
pulpa,pulpa,nfs,NC_a
hermano,hermano,n,NC_o
verga,verga,nfs,NC_a
cromosoma,cromosoma,nms,NC_a
tio,tio,n,NC_o
urna,urna,nfs,NC_a
bruto,bruto,nms,NC_o
malaria,malaria,nfs,NC_a
artista,artista,n,NC_a
mandataria,mandatario,n,NC_o
diploma,diploma,nms,NC_a
campeona,campeona,n,NC_a
macro,macro,n,NC_o
millonario,millonario,n,NC_o
cuadro,cuadro,n,NC_o
privada,privada,nfs,NC_a
canela,canela,nfs,NC_a
rumbo,rumbo,n,NC_o
mora,mora,nfs,NC_a
unica,unica,n,NC_a
verdura,verdura,nfs,NC_a
fama,fama,n,NC_a
avanzada,avanzada,nfs,NC_a
mundillo,mundillo,nms,NC_o
estrato,estrato,nms,NC_o
chicha,chicha,nfs,NC_a
monja,monja,nfs,NC_a
salmo,salmo,nms,NC_o
vello,vello,nms,NC_o
favorita,favorita,n,NC_a
sevilla,sevilla,n,NC_a
monólogo,monólogo,nms,NC_o
veto,veto,nms,NC_o
centavo,centavo,nms,NC_o
contrapartida,contrapartida,nfs,NC_a
trazo,trazo,nms,NC_o
calabaza,calabaza,nfs,NC_a
mayúscula,mayúscula,nfs,NC_a
cepa,cepa,nfs,NC_a
lima,lima,nms,NC_a
peña,peña,nfs,NC_a
pana,pana,nms,NC_a
coño,coño,n,NC_o
católico,católico,n,NC_o
rabo,rabo,nms,NC_o
trompeta,trompeta,nms,NC_a
tuerca,tuerca,nms,NC_a
tesorero,tesorero,nms,NC_o
charco,charco,nms,NC_o
lupa,lupa,nfs,NC_a
flauta,flauta,nms,NC_a
interrogatorio,interrogatorio,nms,NC_o
tallo,tallo,nms,NC_o
chaleco,chaleco,nms,NC_o
via,vía,n,NC_a
guerrillero,guerrillero,nms,NC_o
alfabeto,alfabeto,nms,NC_o
carpa,carpa,nfs,NC_a
jefatura,jefatura,nfs,NC_a
nutricionista,nutricionista,nms,NC_a
ruedo,ruedo,nms,NC_o
adorno,adorno,nms,NC_o
fisco,fisco,nms,NC_o
tormento,tormento,nms,NC_o
soltera,soltera,n,NC_a
abeja,abeja,nfs,NC_a
pericia,pericia,nfs,NC_a
caca,caca,nfs,NC_a
nodo,nodo,nms,NC_o
broma,broma,n,NC_a
acervo,acervo,nms,NC_o
crepúsculo,crepúsculo,nms,NC_o
mosquito,mosquito,nms,NC_o
declaratoria,declaratoria,nfs,NC_a
antropólogo,antropólogo,nms,NC_o
defensiva,defensiva,nfs,NC_a
ocaso,ocaso,nms,NC_o
dueño,dueño,n,NC_o
ganado,ganado,n,NC_o
desidia,desidia,nfs,NC_a
patricio,patricio,nms,NC_o
ballena,ballena,nfs,NC_a
blusa,blusa,nfs,NC_a
enamorada,enamorada,n,NC_a
licenciada,licenciado,n,NC_o
recordatorio,recordatorio,nms,NC_o
dramaturgo,dramaturgo,nms,NC_o
banquero,banquero,nms,NC_o
brujería,brujería,nfs,NC_a
libreto,libreto,nms,NC_o
perito,perito,nms,NC_o
billetera,billetera,nfs,NC_a
enviado,enviado,nms,NC_o
yeso,yeso,nms,NC_o
sobrecarga,sobrecarga,nfs,NC_a
liceo,liceo,nms,NC_o
teólogo,teólogo,nms,NC_o
soga,soga,nms,NC_a
cabellera,cabellera,nfs,NC_a
calzada,calzada,nfs,NC_a
ideario,ideario,nms,NC_o
jardinero,jardinero,nms,NC_o
mecánico,mecánico,nms,NC_o
area,area,n,NC_a
latino,latino,nms,NC_o
concejo,concejo,nms,NC_o
fobia,fobia,nfs,NC_a
alba,alba,nfs,NC_a
espina,espina,nms,NC_a
gata,gata,nfs,NC_a
tirada,tirada,nfs,NC_a
empresaria,empresaria,n,NC_a
silicona,silicona,nfs,NC_a
odisea,odisea,nfs,NC_a
banano,banano,nms,NC_o
desecho,desecho,nms,NC_o
capo,capo,nms,NC_o
aro,aro,nms,NC_o
pino,pino,nms,NC_o
saca,saca,nfs,NC_a
patrona,patrona,n,NC_a
millonaria,millonario,n,NC_o
camarero,camarero,nms,NC_o
cesta,cesta,nfs,NC_a
costura,costura,nfs,NC_a
largo,largo,jn,NC_o
ceja,ceja,nfs,NC_a
pasivo,pasivo,nms,NC_o
concha,concha,nfs,NC_a
gramo,gramo,nms,NC_o
corta,corta,nfs,NC_a
diva,diva,nfs,NC_a
yerba,yerba,nfs,NC_a
anticristo,anticristo,nms,NC_o
combo,combo,nms,NC_o
mula,mula,nfs,NC_a
biólogo,biólogo,nms,NC_o
trinchera,trinchera,nfs,NC_a
carita,carita,n,NC_a
reo,reo,nms,NC_o
verdugo,verdugo,nms,NC_o
esperma,esperma,nfs,NC_a
vómito,vómito,nms,NC_o
colágeno,colágeno,nms,NC_o
suegro,suegro,nms,NC_o
baterista,baterista,nms,NC_a
cuadra,cuadra,n,NC_a
pragmatismo,pragmatismo,nms,NC_o
usufructo,usufructo,nms,NC_o
regocijo,regocijo,nms,NC_o
hurto,hurto,nms,NC_o
pepino,pepino,nms,NC_o
tónica,tónica,nfs,NC_a
guita,guita,nfs,NC_a
huerta,huerta,nfs,NC_a
moco,moco,nms,NC_o
ago,ago,n,NC_o
hormiga,hormiga,nfs,NC_a
halo,halo,nms,NC_o
esclava,esclava,nfs,NC_a
pala,pala,nfs,NC_a
unísono,unísono,nms,NC_o
lino,lino,nms,NC_o
campesinado,campesinado,nms,NC_o
purgatorio,purgatorio,nms,NC_o
alfa,alfa,n,NC_a
bombilla,bombilla,nfs,NC_a
simulacro,simulacro,nms,NC_o
repositorio,repositorio,nms,NC_o
quita,quita,nfs,NC_a
sapo,sapo,nms,NC_o
maquinista,maquinista,nms,NC_a
autoestima,autoestima,n,NC_a
subdesarrollo,subdesarrollo,nms,NC_o
pelotero,pelotero,nms,NC_o
astrónomo,astrónomo,nms,NC_o
cuarteto,cuarteto,nms,NC_o
pera,pera,nfs,NC_a
erario,erario,nms,NC_o
feminista,feminista,nms,NC_a
sumario,sumario,nms,NC_o
cayo,cayo,nms,NC_o
zorro,zorro,nms,NC_o
escucho,escucho,nms,NC_o
jovencita,jovencita,n,NC_a
bañera,bañera,nfs,NC_a
deportivo,deportivo,nms,NC_o
tala,tala,nms,NC_a
estribillo,estribillo,nms,NC_o
loro,loro,nms,NC_o
inquilino,inquilino,nms,NC_o
caldera,caldera,nfs,NC_a
observatorio,observatorio,nms,NC_o
artesano,artesano,nms,NC_o
muestreo,muestreo,nms,NC_o
indumentaria,indumentaria,nfs,NC_a
colorido,colorido,n,NC_o
hermanito,hermanito,n,NC_o
una,una,nfs,NC_a
menta,menta,nfs,NC_a
trecho,trecho,nms,NC_o
hacha,hacha,nfs,NC_a
marino,marino,nms,NC_o
cartucho,cartucho,nms,NC_o
plana,plana,nfs,NC_a
pipa,pipa,nfs,NC_a
vacio,vacío,n,NC_o
bocado,bocado,nms,NC_o
fulano,fulano,nms,NC_o
bombero,bombero,nms,NC_o
laburo,laburo,nms,NC_o
balsa,balsa,nfs,NC_a
golfo,golfo,nms,NC_o
ciudadana,ciudadana,n,NC_a
chivo,chivo,nms,NC_o
gorro,gorro,nms,NC_o
viña,viña,nfs,NC_a
silencio,silencio,n,NC_o
cosmética,cosmética,nfs,NC_a
funda,funda,nfs,NC_a
cuerno,cuerno,nms,NC_o
fruto,fruto,n,NC_o
segura,segura,n,NC_a
toreo,toreo,nms,NC_o
puntero,puntero,nms,NC_o
librito,librito,n,NC_o
llano,llano,nms,NC_o
celibato,celibato,nms,NC_o
alegato,alegato,nms,NC_o
cosita,cosita,n,NC_a
mozo,mozo,nms,NC_o
cuñada,cuñada,n,NC_a
gatito,gatito,n,NC_o
letargo,letargo,nms,NC_o
navaja,navaja,nfs,NC_a
cocodrilo,cocodrilo,nms,NC_o
prefecto,prefecto,nms,NC_o
guagua,guagua,n,NC_a
aficionado,aficionado,n,NC_o
camello,camello,nms,NC_o
pulpo,pulpo,nms,NC_o
pajarito,pajarito,nms,NC_o
pecho,pecho,n,NC_o
alerta,alerta,n,NC_a
inodoro,inodoro,n,NC_o
apoderado,apoderado,nms,NC_o
larga,largo,jn,NC_o
arqueólogo,arqueólogo,nms,NC_o
yerno,yerno,nms,NC_o
primogénito,primogénito,nms,NC_o
reverso,reverso,nms,NC_o
carcasa,carcasa,nfs,NC_a
vago,vago,nms,NC_o
viga,viga,nfs,NC_a
parado,parado,nms,NC_o
cebada,cebada,nfs,NC_a
caño,caño,nms,NC_o
celulosa,celulosa,nfs,NC_a
homólogo,homólogo,n,NC_o
patata,patata,nfs,NC_a
tertulia,tertulia,nfs,NC_a
prodigio,prodigio,nms,NC_o
pedro,pedro,np,NC_o
afecto,afecto,n,NC_o
diana,diana,nfs,NC_a
seña,seña,nfs,NC_a
arsénico,arsénico,nms,NC_o
habra,habra,n,NC_a
ana,ana,nfs,NC_a
acto,acto,n,NC_o
túnica,túnica,nfs,NC_a
tia,tia,n,NC_a
vertedero,vertedero,nms,NC_o
xenofobia,xenofobia,n,NC_a
vendedora,vendedora,n,NC_a
opio,opio,nms,NC_o
enhorabuena,enhorabuena,nfs,NC_a
borrachera,borrachera,nfs,NC_a
loma,loma,nfs,NC_a
bolita,bolita,nfs,NC_a
silicio,silicio,nms,NC_o
americana,americana,nfs,NC_a
prisma,prisma,nms,NC_a
hermana,hermana,n,NC_a
pellejo,pellejo,nms,NC_o
bombo,bombo,nms,NC_o
impreso,impreso,nms,NC_o
rumba,rumba,nfs,NC_a
palestra,palestra,nfs,NC_a
pregrado,pregrado,n,NC_o
sátira,sátira,nfs,NC_a
magnicidio,magnicidio,nms,NC_o
pueblito,pueblito,n,NC_o
fotógrafa,fotógrafa,n,NC_a
socia,socia,nfs,NC_a
lona,lona,nfs,NC_a
matadero,matadero,nms,NC_o
sosiego,sosiego,nms,NC_o
cristiana,cristiano,nj,NC_o
carreta,carreta,nfs,NC_a
miocardio,miocardio,nms,NC_o
latina,latino,nj,NC_o
rima,rima,nfs,NC_a
médica,médica,n,NC_a
flojera,flojera,nfs,NC_a
puerta,puerta,n,NC_a
mayonesa,mayonesa,nfs,NC_a
trompa,trompa,nms,NC_a
escoba,escoba,nfs,NC_a
precandidato,precandidato,n,NC_o
hada,hada,nfs,NC_a
hembra,hembra,n,NC_a
caserío,caserío,nms,NC_o
locomotora,locomotora,nfs,NC_a
pesimista,pesimista,nms,NC_a
spa,spa,fn,NC_a
popa,popa,nfs,NC_a
esposa,esposa,n,NC_a
vallenato,vallenato,n,NC_o
pulgada,pulgada,nfs,NC_a
vero,vero,fn,NC_o
tornillo,tornillo,nms,NC_o
diáspora,diáspora,nfs,NC_a
dinosaurio,dinosaurio,nms,NC_o
puto,puto,nms,NC_o
cagada,cagada,nfs,NC_a
piso,piso,n,NC_o
mayordomo,mayordomo,nms,NC_o
hermanita,hermanita,n,NC_a
sabado,sabado,n,NC_o
milicia,milicia,nfs,NC_a
alienígena,alienígena,nms,NC_a
pito,pito,nms,NC_o
ribera,ribera,nfs,NC_a
savia,savia,nfs,NC_a
taco,taco,nms,NC_o
vocera,vocero,n,NC_o
pancho,pancho,np,NC_o
rosca,rosca,nfs,NC_a
proa,proa,nfs,NC_a
secado,secado,nms,NC_o
bata,bata,nms,NC_a
maya,maya,nms,NC_a
aliento,aliento,n,NC_o
exministro,exministro,n,NC_o
granada,granada,nfs,NC_a
calado,calado,nms,NC_o
turba,turba,nfs,NC_a
soldado,soldado,n,NC_o
cómico,cómico,nms,NC_o
brujo,brujo,nms,NC_o
tonta,tonta,n,NC_a
oratoria,oratoria,nfs,NC_a
diagnostico,diagnóstico,jn,NC_o
faja,faja,nfs,NC_a
rabino,rabino,nms,NC_o
musa,musa,nfs,NC_a
mínima,mínima,nfs,NC_a
zurdo,zurdo,nms,NC_o
traslado,traslado,n,NC_o
algarabía,algarabía,nfs,NC_a
rótulo,rótulo,nms,NC_o
doncella,doncella,nfs,NC_a
mareo,mareo,nms,NC_o
redonda,redonda,nfs,NC_a
candela,candela,nfs,NC_a
pimiento,pimiento,nms,NC_o
egresado,egresado,n,NC_o
canalla,canalla,nms,NC_a
ultra,ultra,nms,NC_a
grupito,grupito,n,NC_o
despropósito,despropósito,nms,NC_o
procura,procura,nfs,NC_a
sueña,sueño,n,NC_o
compa,compa,nms,NC_a
colorido,colorido,nms,NC_o
mudo,mudo,n,NC_o
consejera,consejera,n,NC_a
heladera,heladera,nfs,NC_a
treintena,treintena,nfs,NC_a
banda,banda,n,NC_a
maca,maca,np,NC_a
llanta,llanta,nfs,NC_a
medica,médico,jn,NC_o
papaya,papaya,nfs,NC_a
animalito,animalito,n,NC_o
ladera,ladera,nfs,NC_a
sustancia,sustancia,n,NC_a
barbilla,barbilla,nms,NC_a
chamba,chamba,n,NC_a
recargo,recargo,nms,NC_o
soltero,soltero,nms,NC_o
becario,becario,nms,NC_o
rubio,rubio,nms,NC_o
soda,soda,nfs,NC_a
mesa,mesa,n,NC_a
francisco,francisco,np,NC_o
bárbara,bárbara,nfs,NC_a
