word,lemma_old,POS_old,IC_old,English,Animate,Innapropriate,Derivational,Potentially_Use,Other_POS,Span_Dic_Freq,Verb_Frequency,Adj_Frequency,Other_Freq,Regional_Use,Regional_dont_use,Use,log_freq,stim_list,lemma_new,POS_new,IC_new
solterao,,,,,,,,,,,,,,,,,,,solterao,n,nc_o
solterio,,,,,,,,,,,,,,,,,,,solterio,n,nc_o
solterita,,,,,,,,,,,,,,,,,,,solterita,n,nc_a
solterito,,,,,,,,,,,,,,,,,,,solterito,n,nc_o
solteroa,,,,,,,,,,,,,,,,,,,solteroa,n,nc_a
solteroo,,,,,,,,,,,,,,,,,,,solteroo,n,nc_o
solucionaa,,,,,,,,,,,,,,,,,,,solucionaa,n,nc_a
solucionao,,,,,,,,,,,,,,,,,,,solucionao,n,nc_o
solucionaria,,,,,,,,,,,,,,,,,,,solucionaria,n,nc_a
solucionario,,,,,,,,,,,,,,,,,,,solucionario,n,nc_o
soluciÃ³na,,,,,,,,,,,,,,,,,,,soluciÃ³na,n,nc_a
soluciÃ³no,,,,,,,,,,,,,,,,,,,soluciÃ³no,n,nc_o
somata,,,,,,,,,,,,,,,,,,,somata,n,nc_a
somatada,,,,,,,,,,,,,,,,,,,somatada,nfs,nc_a
somatado,,,,,,,,,,,,,,,,,,,somatado,n,nc_o
somato,,,,,,,,,,,,,,,,,,,somato,n,nc_o
sombr?a,,,,,,,,,,,,,,,,,,,sombr?a,n,nc_a
sombr?o,,,,,,,,,,,,,,,,,,,sombr?o,n,nc_o
sombrera,,,,,,,,,,,,,,,,,,,sombrera,nfs,nc_a
sombrerera,,,,,,,,,,,,,,,,0,,,sombrerera,nfs,nc_a
sombrerero,,,,,,,,,,,,,,,,0,,,sombrerero,nms,nc_o
sombrero,,,,,,,,,,,,,,,,,,,sombrero,nms,nc_o
sombrerÃºa,,,,,,,,,,,,,,,,,,,sombrerÃºa,n,nc_a
sombrerÃºo,,,,,,,,,,,,,,,,,,,sombrerÃºo,n,nc_o
sombria,,,,,,,,,,,,,,,,,,,sombria,n,nc_a
sombrio,,,,,,,,,,,,,,,,,,,sombrio,n,nc_o
sometedla,,,,,,,,,,,,,,,,,,,sometedla,n,nc_a
sometedlo,,,,,,,,,,,,,,,,,,,sometedlo,n,nc_o
sometia,,,,,,,,,,,,,,,,,,,sometia,n,nc_a
sometio,,,,,,,,,,,,,,,,,,,sometio,n,nc_o
somia,,,,,,,,,,,,,,,,,,,somia,n,nc_a
somio,,,,,,,,,,,,,,,,,,,somio,n,nc_o
somita,,,,,,,,,,,,,,,,,,,somita,n,nc_a
somito,,,,,,,,,,,,,,,,,,,somito,n,nc_o
somna,,,,,,,,,,,,,,,,,,,somna,n,nc_a
somniloquia,,,,,,,,,,,,,,,,,,,somniloquia,n,nc_a
somniloquio,,,,,,,,,,,,,,,,,,,somniloquio,n,nc_o
somno,,,,,,,,,,,,,,,,,,,somno,n,nc_o
somnÃ³loga,,,,,,,,,,,,,,,,,,,somnÃ³logo,n,nc_o
somoteÃ±a,,,,,,,,,,,,,,,,0,,,somoteÃ±a,nfs,nc_a
somoteÃ±o,,,,,,,,,,,,,,,,0,,,somoteÃ±o,nms,nc_o
somÂ­brÃ­a,,,,,,,,,,,,,,,,,,,somÂ­brÃ­a,n,nc_a
somÂ­brÃ­o,,,,,,,,,,,,,,,,,,,somÂ­brÃ­o,n,nc_o
sonaja,,,,,,,,,,,,,,,,,,,sonaja,nfs,nc_a
sonajera,,,,,,,,,,,,,,,,0,,,sonajera,nfs,nc_a
sonajero,,,,,,,,,,,,,,,,0,,,sonajero,nms,nc_o
sonajo,,,,,,,,,,,,,,,,,,,sonajo,n,nc_o
sonambula,,,,,,,,,,,,,,,,,,,sonambula,n,nc_a
sonambulo,,,,,,,,,,,,,,,,,,,sonambulo,n,nc_o
soncita,,,,,,,,,,,,,,,,,,,soncita,n,nc_a
soncito,,,,,,,,,,,,,,,,,,,soncito,n,nc_o
sondea,,,,,,,,,,,,,,,,,,,sondeo,n,nc_o
sondeo,,,,,,,,,,,,,,,,,,,sondeo,nms,nc_o
sondeo,,,,,,,,,,,,,,,,,,,sondeo,n,nc_o
sonea,,,,,,,,,,,,,,,,,,,sonea,n,nc_a
soneada,,,,,,,,,,,,,,,,,,,soneada,n,nc_a
soneado,,,,,,,,,,,,,,,,,,,soneado,n,nc_o
soneo,,,,,,,,,,,,,,,,,,,soneo,n,nc_o
songa,,,,,,,,,,,,,,,,,,,songa,n,nc_a
songo,,,,,,,,,,,,,,,,,,,songo,n,nc_o
sonia,,,,,,,,,,,,,,,,,,,sonia,n,nc_a
sonica,,,,,,,,,,,,,,,,,,,sonica,n,nc_a
sonico,,,,,,,,,,,,,,,,,,,sonico,n,nc_o
sonida,,,,,,,,,,,,,,,,,,,sonida,n,nc_a
sonido,,,,,,,,,,,,,,,,,,,sonido,nms,nc_o
sonio,,,,,,,,,,,,,,,,,,,sonio,nms,nc_o
sonja,,,,,,,,,,,,,,,,,,,sonja,n,nc_a
sonjo,,,,,,,,,,,,,,,,,,,sonjo,n,nc_o
sonla,,,,,,,,,,,,,,,,,,,sonla,n,nc_a
sonlo,,,,,,,,,,,,,,,,,,,sonlo,n,nc_o
sonreida,,,,,,,,,,,,,,,,,,,sonreida,n,nc_a
sonreido,,,,,,,,,,,,,,,,,,,sonreido,n,nc_o
sonria,,,,,,,,,,,,,,,,,,,sonria,n,nc_a
sonrio,,,,,,,,,,,,,,,,,,,sonrio,n,nc_o
sonrisa,,,,,,,,,,,,,,,,0,,,sonrisa,nfs,nc_a
sonrisaa,,,,,,,,,,,,,,,,,,,sonrisaa,n,nc_a
sonrisao,,,,,,,,,,,,,,,,,,,sonrisao,n,nc_o
sonriso,,,,,,,,,,,,,,,,0,,,sonriso,nms,nc_o
sonrrisita,,,,,,,,,,,,,,,,,,,sonrrisita,n,nc_a
sonrrisito,,,,,,,,,,,,,,,,,,,sonrrisito,n,nc_o
sonrrÃ­a,,,,,,,,,,,,,,,,,,,sonrrÃ­a,n,nc_a
sonrrÃ­o,,,,,,,,,,,,,,,,,,,sonrrÃ­o,n,nc_o
sonrÃ¬a,,,,,,,,,,,,,,,,,,,sonrÃ¬a,n,nc_a
sonrÃ¬o,,,,,,,,,,,,,,,,,,,sonrÃ¬o,n,nc_o
sonsita,,,,,,,,,,,,,,,,,,,sonsita,n,nc_a
sonsito,,,,,,,,,,,,,,,,,,,sonsito,n,nc_o
sonsonateca,,,,,,,,,,,,,,,,0,,,sonsonateca,nfs,nc_a
sonsonateco,,,,,,,,,,,,,,,,0,,,sonsonateco,nms,nc_o
sonsoneta,,,,,,,,,,,,,,,,,,,sonsoneta,n,nc_a
sonsoneto,,,,,,,,,,,,,,,,,,,sonsoneto,n,nc_o
sonta,,,,,,,,,,,,,,,,,,,sonta,n,nc_a
sonto,,,,,,,,,,,,,,,,,,,sonto,n,nc_o
sonza,,,,,,,,,,,,,,,,,,,sonza,n,nc_a
sonzo,,,,,,,,,,,,,,,,,,,sonzo,n,nc_o
sonÃ¡mbula,,,,,,,,,,,,,,,,0,,,sonÃ¡mbula,nfs,nc_a
sonÃ¡mbulo,,,,,,,,,,,,,,,,0,,,sonÃ¡mbulo,nms,nc_o
sonÃ­a,,,,,,,,,,,,,,,,,,,sonÃ­a,n,nc_a
sonÃ­o,,,,,,,,,,,,,,,,,,,sonÃ­o,n,nc_o
soo,,,,,,,,,,,,,,,,,,,soo,n,nc_o
sopaa,,,,,,,,,,,,,,,,,,,sopaa,n,nc_a
sopao,,,,,,,,,,,,,,,,,,,sopao,n,nc_o
sopapa,,,,,,,,,,,,,,,,,,,sopapa,n,nc_a
sopapo,,,,,,,,,,,,,,,,,,,sopapo,nms,nc_o
sopasa,,,,,,,,,,,,,,,,,,,sopasa,n,nc_a
sopaso,,,,,,,,,,,,,,,,,,,sopaso,n,nc_o
sopeadita,,,,,,,,,,,,,,,,,,,sopeadita,n,nc_a
sopeadito,,,,,,,,,,,,,,,,,,,sopeadito,n,nc_o
sopecha,,,,,,,,,,,,,,,,,,,sopecha,n,nc_a
sopecho,,,,,,,,,,,,,,,,,,,sopecho,n,nc_o
sopenca,,,,,,,,,,,,,,,,,,,sopenca,n,nc_a
sopenco,,,,,,,,,,,,,,,,,,,sopenco,n,nc_o
sopera,,,,,,,,,,,,,,,,0,,,sopera,nfs,nc_a
sopero,,,,,,,,,,,,,,,,0,,,sopero,nms,nc_o
sopita,,,,,,,,,,,,,,,,,,,sopita,n,nc_a
sopito,,,,,,,,,,,,,,,,,,,sopito,n,nc_o
sopla,,,,,,,,,,,,,,,,,,,sopla,n,nc_a
sopladera,,,,,,,,,,,,,,,,,,,sopladera,n,nc_a
sopladero,,,,,,,,,,,,,,,,,,,sopladero,nms,nc_o
soplala,,,,,,,,,,,,,,,,,,,soplala,n,nc_a
soplalo,,,,,,,,,,,,,,,,,,,soplalo,n,nc_o
sopleteada,,,,,,,,,,,,,,,,,,,sopleteada,n,nc_a
sopleteado,,,,,,,,,,,,,,,,,,,sopleteado,n,nc_o
soplida,,,,,,,,,,,,,,,,,,,soplida,n,nc_a
soplido,,,,,,,,,,,,,,,,,,,soplido,nms,nc_o
soplo,,,,,,,,,,,,,,,,,,,soplo,nms,nc_o
soponcia,,,,,,,,,,,,,,,,,,,soponcia,n,nc_a
soponcio,,,,,,,,,,,,,,,,,,,soponcio,nms,nc_o
soportala,,,,,,,,,,,,,,,,,,,soportala,n,nc_a
soportalo,,,,,,,,,,,,,,,,,,,soportalo,n,nc_o
soprendida,,,,,,,,,,,,,,,,,,,soprendida,n,nc_a
soprendido,,,,,,,,,,,,,,,,,,,soprendido,n,nc_o
sopresa,,,,,,,,,,,,,,,,,,,sopresa,n,nc_a
sopreso,,,,,,,,,,,,,,,,,,,sopreso,n,nc_o
sopÃ³rta,,,,,,,,,,,,,,,,,,,sopÃ³rta,n,nc_a
sopÃ³rto,,,,,,,,,,,,,,,,,,,sopÃ³rto,n,nc_o
soqueta,,,,,,,,,,,,,,,,,,,soqueta,n,nc_a
soqueto,,,,,,,,,,,,,,,,,,,soqueto,n,nc_o
sora,,,,,,,,,,,,,,,,0,,,sora,nfs,nc_a
sorana,,,,,,,,,,,,,,,,,,,sorana,n,nc_a
sorano,,,,,,,,,,,,,,,,,,,sorano,n,nc_o
sorata,,,,,,,,,,,,,,,,,,,sorata,n,nc_a
sorato,,,,,,,,,,,,,,,,,,,sorato,n,nc_o
sorbetera,,,,,,,,,,,,,,,,,,,sorbetera,n,nc_a
sorbetero,,,,,,,,,,,,,,,,,,,sorbetero,n,nc_o
sorbia,,,,,,,,,,,,,,,,,,,sorbia,n,nc_a
sorbio,,,,,,,,,,,,,,,,,,,sorbio,n,nc_o
sorbita,,,,,,,,,,,,,,,,,,,sorbita,n,nc_a
sorbito,,,,,,,,,,,,,,,,,,,sorbito,n,nc_o
sordaa,,,,,,,,,,,,,,,,,,,sordaa,n,nc_a
sordao,,,,,,,,,,,,,,,,,,,sordao,n,nc_o
sordida,,,,,,,,,,,,,,,,,,,sordida,n,nc_a
sordido,,,,,,,,,,,,,,,,,,,sordido,n,nc_o
sordita,,,,,,,,,,,,,,,,,,,sordita,n,nc_a
sordito,,,,,,,,,,,,,,,,,,,sordito,n,nc_o
sordo-ciega,,,,,,,,,,,,,,,,,,,sordo-ciega,n,nc_a
sordo-ciego,,,,,,,,,,,,,,,,,,,sordo-ciego,n,nc_o
sordo-muda,,,,,,,,,,,,,,,,,,,sordo-muda,n,nc_a
sordo-mudo,,,,,,,,,,,,,,,,,,,sordo-mudo,n,nc_o
sordociega,,,,,,,,,,,,,,,,,,,sordociega,n,nc_a
sordociego,,,,,,,,,,,,,,,,,,,sordociego,n,nc_o
soreta,,,,,,,,,,,,,,,,,,,soreta,n,nc_a
soreto,,,,,,,,,,,,,,,,,,,soreto,n,nc_o
soria,,,,,,,,,,,,,,,,,,,soria,nms,nc_a
sorio,,,,,,,,,,,,,,,,,,,sorio,n,nc_o
soro,,,,,,,,,,,,,,,,0,,,soro,nms,nc_o
sorpendida,,,,,,,,,,,,,,,,,,,sorpendida,n,nc_a
sorpendido,,,,,,,,,,,,,,,,,,,sorpendido,n,nc_o
sorpendÃ­a,,,,,,,,,,,,,,,,,,,sorpendÃ­a,n,nc_a
sorpendÃ­o,,,,,,,,,,,,,,,,,,,sorpendÃ­o,n,nc_o
sorpredida,,,,,,,,,,,,,,,,,,,sorpredida,n,nc_a
sorpredido,,,,,,,,,,,,,,,,,,,sorpredido,n,nc_o
sorprendia,,,,,,,,,,,,,,,,,,,sorprendia,n,nc_a
sorprendidisima,,,,,,,,,,,,,,,,,,,sorprendidisima,n,nc_a
sorprendidisimo,,,,,,,,,,,,,,,,,,,sorprendidisimo,n,nc_o
sorprendinda,,,,,,,,,,,,,,,,,,,sorprendinda,n,nc_a
sorprendindo,,,,,,,,,,,,,,,,,,,sorprendindo,n,nc_o
sorprendio,,,,,,,,,,,,,,,,,,,sorprendio,n,nc_o
sorprendiÃ³a,,,,,,,,,,,,,,,,,,,sorprendiÃ³a,n,nc_a
sorprendiÃ³o,,,,,,,,,,,,,,,,,,,sorprendiÃ³o,n,nc_o
sorra,,,,,,,,,,,,,,,,,,,sorra,nfs,nc_a
sorrentina,,,,,,,,,,,,,,,,,,,sorrentina,n,nc_a
sorrentino,,,,,,,,,,,,,,,,,,,sorrentino,n,nc_o
sorrisa,,,,,,,,,,,,,,,,,,,sorrisa,n,nc_a
sorriso,,,,,,,,,,,,,,,,,,,sorriso,n,nc_o
sorro,,,,,,,,,,,,,,,,,,,sorro,n,nc_o
sorta,,,,,,,,,,,,,,,,,,,sorta,n,nc_a
sortaria,,,,,,,,,,,,,,,,,,,sortaria,n,nc_a
sortario,,,,,,,,,,,,,,,,,,,sortario,n,nc_o
sorto,,,,,,,,,,,,,,,,,,,sorto,n,nc_o
sosia,,,,,,,,,,,,,,,,,,,sosia,nms,nc_a
sosiega,,,,,,,,,,,,,,,,0,,,sosiega,nfs,nc_a
sosiego,,,,,,,,,,,,,,,,0,,,sosiego,nms,nc_o
sosiego,,,,,,,,,,,,,,,,,,,sosiego,n,nc_o
sosilla,,,,,,,,,,,,,,,,,,,sosilla,n,nc_a
sosillo,,,,,,,,,,,,,,,,,,,sosillo,n,nc_o
sosio,,,,,,,,,,,,,,,,,,,sosio,n,nc_o
sosita,,,,,,,,,,,,,,,,,,,sosita,n,nc_a
sosito,,,,,,,,,,,,,,,,,,,sosito,n,nc_o
sosopecha,,,,,,,,,,,,,,,,,,,sosopecha,n,nc_a
sosopecho,,,,,,,,,,,,,,,,,,,sosopecho,n,nc_o
sospecha,,,,,,,,,,,,,,,,,,,sospecha,nfs,nc_a
sospecho,,,,,,,,,,,,,,,,,,,sospecho,n,nc_o
sospechoza,,,,,,,,,,,,,,,,,,,sospechoza,n,nc_a
sospechozo,,,,,,,,,,,,,,,,,,,sospechozo,n,nc_o
sospechsa,,,,,,,,,,,,,,,,,,,sospechsa,n,nc_a
sospechso,,,,,,,,,,,,,,,,,,,sospechso,n,nc_o
sospira,,,,,,,,,,,,,,,,,,,sospira,n,nc_a
sospiro,,,,,,,,,,,,,,,,,,,sospiro,n,nc_o
sosprecha,,,,,,,,,,,,,,,,,,,sosprecha,n,nc_a
sosprecho,,,,,,,,,,,,,,,,,,,sosprecho,n,nc_o
sostenella,,,,,,,,,,,,,,,,,,,sostenella,n,nc_a
sostenello,,,,,,,,,,,,,,,,,,,sostenello,n,nc_o
sostenla,,,,,,,,,,,,,,,,,,,sostenla,n,nc_a
sostenlo,,,,,,,,,,,,,,,,,,,sostenlo,n,nc_o
sostenta,,,,,,,,,,,,,,,,,,,sostenta,n,nc_a
sostento,,,,,,,,,,,,,,,,,,,sostento,n,nc_o
sotanaza,,,,,,,,,,,,,,,,,,,sotanaza,n,nc_a
sotanazo,,,,,,,,,,,,,,,,,,,sotanazo,n,nc_o
sotanilla,,,,,,,,,,,,,,,,,,,sotanilla,nfs,nc_a
sotanillo,,,,,,,,,,,,,,,,,,,sotanillo,n,nc_o
sotela,,,,,,,,,,,,,,,,,,,sotela,n,nc_a
sotelo,,,,,,,,,,,,,,,,,,,sotelo,n,nc_o
sotenida,,,,,,,,,,,,,,,,,,,sotenida,n,nc_a
sotenido,,,,,,,,,,,,,,,,,,,sotenido,n,nc_o
sotera,,,,,,,,,,,,,,,,,,,sotera,nfs,nc_a
sotero,,,,,,,,,,,,,,,,,,,sotero,n,nc_o
sotra,,,,,,,,,,,,,,,,,,,sotra,n,nc_a
sotro,,,,,,,,,,,,,,,,,,,sotro,n,nc_o
soverbia,,,,,,,,,,,,,,,,,,,soverbia,n,nc_a
soverbio,,,,,,,,,,,,,,,,,,,soverbio,n,nc_o
sovervia,,,,,,,,,,,,,,,,,,,sovervia,n,nc_a
sovervio,,,,,,,,,,,,,,,,,,,sovervio,n,nc_o
sovi?tica,,,,,,,,,,,,,,,,,,,sovi?tica,n,nc_a
sovi?tico,,,,,,,,,,,,,,,,,,,sovi?tico,n,nc_o
sovietica,,,,,,,,,,,,,,,,,,,sovietica,n,nc_a
sovietico,,,,,,,,,,,,,,,,,,,sovietico,n,nc_o
soviÃ©tica,,,,,,,,,,,,,,,,0,,,soviÃ©tica,nfs,nc_a
soviÃ©tico,,,,,,,,,,,,,,,,0,,,soviÃ©tico,nms,nc_o
soya,,,,,,,,,,,,,,,,,,,soya,nfs,nc_a
soyaa,,,,,,,,,,,,,,,,,,,soyaa,n,nc_a
soyao,,,,,,,,,,,,,,,,,,,soyao,n,nc_o
soyapanga,,,,,,,,,,,,,,,,,,,soyapanga,n,nc_a
soyapango,,,,,,,,,,,,,,,,,,,soyapango,n,nc_o
soyla,,,,,,,,,,,,,,,,,,,soyla,n,nc_a
soylo,,,,,,,,,,,,,,,,,,,soylo,n,nc_o
soyo,,,,,,,,,,,,,,,,,,,soyo,n,nc_o
soyotra,,,,,,,,,,,,,,,,,,,soyotra,n,nc_a
soyotro,,,,,,,,,,,,,,,,,,,soyotro,n,nc_o
sozinha,,,,,,,,,,,,,,,,,,,sozinha,n,nc_a
sozinho,,,,,,,,,,,,,,,,,,,sozinho,n,nc_o
soÂ­berÂ­bia,,,,,,,,,,,,,,,,,,,soÂ­berÂ­bia,n,nc_a
soÂ­berÂ­bio,,,,,,,,,,,,,,,,,,,soÂ­berÂ­bio,n,nc_o
soÂ­la,,,,,,,,,,,,,,,,,,,soÂ­la,n,nc_a
soÂ­liÂ­ciÂ­taÂ­da,,,,,,,,,,,,,,,,,,,soÂ­liÂ­ciÂ­taÂ­da,n,nc_a
soÂ­liÂ­ciÂ­taÂ­do,,,,,,,,,,,,,,,,,,,soÂ­liÂ­ciÂ­taÂ­do,n,nc_o
soÂ­lo,,,,,,,,,,,,,,,,,,,soÂ­lo,n,nc_o
soÃ±ada,,,,,,,,,,,,,,,,,,,soÃ±ada,n,nc_a
soÃ±ado,,,,,,,,,,,,,,,,,,,soÃ±ado,n,nc_o
soÃ³a,,,,,,,,,,,,,,,,,,,soÃ³a,n,nc_a
soÃ³la,,,,,,,,,,,,,,,,,,,soÃ³la,n,nc_a
soÃ³lo,,,,,,,,,,,,,,,,,,,soÃ³lo,n,nc_o
soÃ³o,,,,,,,,,,,,,,,,,,,soÃ³o,n,nc_o
spa,,,,,,,,,,,,,,,,,,,spa,fn,nc_a
spagnola,,,,,,,,,,,,,,,,,,,spagnola,n,nc_a
spagnolo,,,,,,,,,,,,,,,,,,,spagnolo,n,nc_o
spamea,,,,,,,,,,,,,,,,,,,spamea,n,nc_a
spameo,,,,,,,,,,,,,,,,,,,spameo,n,nc_o
spanta,,,,,,,,,,,,,,,,,,,spa,fn,nc_a
specifica,,,,,,,,,,,,,,,,,,,specifica,n,nc_a
specifico,,,,,,,,,,,,,,,,,,,specifico,n,nc_o
spectra,,,,,,,,,,,,,,,,,,,spectra,n,nc_a
spectro,,,,,,,,,,,,,,,,,,,spectro,n,nc_o
specula,,,,,,,,,,,,,,,,,,,specula,n,nc_a
speculo,,,,,,,,,,,,,,,,,,,speculo,n,nc_o
spicologa,,,,,,,,,,,,,,,,,,,spicologa,n,nc_a
spicologo,,,,,,,,,,,,,,,,,,,spicologo,n,nc_o
spina,,,,,,,,,,,,,,,,,,,spina,n,nc_a
spino,,,,,,,,,,,,,,,,,,,spino,n,nc_o
spinta,,,,,,,,,,,,,,,,,,,spinta,n,nc_a
spinto,,,,,,,,,,,,,,,,,,,spinto,n,nc_o
spira,,,,,,,,,,,,,,,,,,,spira,n,nc_a
spiro,,,,,,,,,,,,,,,,,,,spiro,n,nc_o
spla,,,,,,,,,,,,,,,,,,,spla,n,nc_a
splo,,,,,,,,,,,,,,,,,,,splo,n,nc_o
spo,,,,,,,,,,,,,,,,,,,spo,n,nc_o
spoilea,,,,,,,,,,,,,,,,,,,spoilea,n,nc_a
spoileada,,,,,,,,,,,,,,,,,,,spoileada,n,nc_a
spoileado,,,,,,,,,,,,,,,,,,,spoileado,n,nc_o
spoileo,,,,,,,,,,,,,,,,,,,spoileo,n,nc_o
sponsa,,,,,,,,,,,,,,,,,,,sponsa,n,nc_a
sponso,,,,,,,,,,,,,,,,,,,sponso,n,nc_o
sponsorea,,,,,,,,,,,,,,,,,,,sponsorea,n,nc_a
sponsoreada,,,,,,,,,,,,,,,,,,,sponsoreada,n,nc_a
sponsoreado,,,,,,,,,,,,,,,,,,,sponsoreado,n,nc_o
sponsoreo,,,,,,,,,,,,,,,,,,,sponsoreo,n,nc_o
sportiva,,,,,,,,,,,,,,,,,,,sportiva,n,nc_a
sportivo,,,,,,,,,,,,,,,,,,,sportivo,n,nc_o
sposa,,,,,,,,,,,,,,,,,,,sposa,n,nc_a
sposo,,,,,,,,,,,,,,,,,,,sposo,n,nc_o
spra,,,,,,,,,,,,,,,,,,,spra,n,nc_a
spro,,,,,,,,,,,,,,,,,,,spro,n,nc_o
spsicologa,,,,,,,,,,,,,,,,,,,spsicologa,n,nc_a
spsicologo,,,,,,,,,,,,,,,,,,,spsicologo,n,nc_o
spuesta,,,,,,,,,,,,,,,,,,,spuesta,n,nc_a
spuesto,,,,,,,,,,,,,,,,,,,spuesto,n,nc_o
squilla,,,,,,,,,,,,,,,,,,,squilla,n,nc_a
squillo,,,,,,,,,,,,,,,,,,,squillo,n,nc_o
sra.la,,,,,,,,,,,,,,,,,,,sra.la,n,nc_a
sra.lo,,,,,,,,,,,,,,,,,,,sra.lo,n,nc_o
sreia,,,,,,,,,,,,,,,,,,,sreia,n,nc_a
sreio,,,,,,,,,,,,,,,,,,,sreio,n,nc_o
sria,,,,,,,,,,,,,,,,,,,sria,n,nc_a
srica,,,,,,,,,,,,,,,,,,,srica,n,nc_a
srico,,,,,,,,,,,,,,,,,,,srico,n,nc_o
srio,,,,,,,,,,,,,,,,,,,srio,n,nc_o
srita,,,,,,,,,,,,,,,,,,,srita,n,nc_a
srito,,,,,,,,,,,,,,,,,,,srito,n,nc_o
srta,,,,,,,,,,,,,,,,,,,srta,n,nc_a
srto,,,,,,,,,,,,,,,,,,,srto,n,nc_o
srÃ­a,,,,,,,,,,,,,,,,,,,srÃ­a,n,nc_a
srÃ­o,,,,,,,,,,,,,,,,,,,srÃ­o,n,nc_o
ssa,,,,,,,,,,,,,,,,,,,ssa,n,nc_a
ssegunda,,,,,,,,,,,,,,,,,,,ssegunda,n,nc_a
ssegundo,,,,,,,,,,,,,,,,,,,ssegundo,n,nc_o
sseÃ±orÃ­a,,,,,,,,,,,,,,,,,,,sseÃ±orÃ­a,n,nc_a
sseÃ±orÃ­o,,,,,,,,,,,,,,,,,,,sseÃ±orÃ­o,n,nc_o
sso,,,,,,,,,,,,,,,,,,,sso,n,nc_o
ssola,,,,,,,,,,,,,,,,,,,ssola,n,nc_a
ssolo,,,,,,,,,,,,,,,,,,,ssolo,n,nc_o
stablecida,,,,,,,,,,,,,,,,,,,stablecida,n,nc_a
stablecido,,,,,,,,,,,,,,,,,,,stablecido,n,nc_o
stackea,,,,,,,,,,,,,,,,,,,stackea,n,nc_a
stackeo,,,,,,,,,,,,,,,,,,,stackeo,n,nc_o
stada,,,,,,,,,,,,,,,,,,,stada,n,nc_a
stado,,,,,,,,,,,,,,,,,,,stado,n,nc_o
stalkea,,,,,,,,,,,,,,,,,,,stalkea,n,nc_a
stalkeada,,,,,,,,,,,,,,,,,,,stalkeada,n,nc_a
stalkeado,,,,,,,,,,,,,,,,,,,stalkeado,n,nc_o
stalkearla,,,,,,,,,,,,,,,,,,,stalkearla,n,nc_a
stalkearlo,,,,,,,,,,,,,,,,,,,stalkearlo,n,nc_o
stalkeo,,,,,,,,,,,,,,,,,,,stalkeo,n,nc_o
stanca,,,,,,,,,,,,,,,,,,,stanca,n,nc_a
stanco,,,,,,,,,,,,,,,,,,,stanco,n,nc_o
starria,,,,,,,,,,,,,,,,,,,starria,n,nc_a
starrio,,,,,,,,,,,,,,,,,,,starrio,n,nc_o
stata,,,,,,,,,,,,,,,,,,,stata,n,nc_a
stato,,,,,,,,,,,,,,,,,,,stato,n,nc_o
statua,,,,,,,,,,,,,,,,,,,statua,n,nc_a
statuo,,,,,,,,,,,,,,,,,,,statuo,n,nc_o
statuta,,,,,,,,,,,,,,,,,,,statuta,n,nc_a
statuto,,,,,,,,,,,,,,,,,,,statuto,n,nc_o
stava,,,,,,,,,,,,,,,,,,,stava,n,nc_a
stavo,,,,,,,,,,,,,,,,,,,stavo,n,nc_o
stelvia,,,,,,,,,,,,,,,,,,,stelvia,n,nc_a
stelvio,,,,,,,,,,,,,,,,,,,stelvio,n,nc_o
steriosa,,,,,,,,,,,,,,,,,,,steriosa,n,nc_a
sterioso,,,,,,,,,,,,,,,,,,,sterioso,n,nc_o
stessa,,,,,,,,,,,,,,,,,,,stessa,n,nc_a
stesso,,,,,,,,,,,,,,,,,,,stesso,n,nc_o
stevia,,,,,,,,,,,,,,,,,,,stevia,n,nc_a
stevio,,,,,,,,,,,,,,,,,,,stevio,n,nc_o
stha,,,,,,,,,,,,,,,,,,,stha,n,nc_a
stho,,,,,,,,,,,,,,,,,,,stho,n,nc_o
stia,,,,,,,,,,,,,,,,,,,stia,n,nc_a
stica,,,,,,,,,,,,,,,,,,,stica,n,nc_a
stico,,,,,,,,,,,,,,,,,,,stico,n,nc_o
stila,,,,,,,,,,,,,,,,,,,stila,n,nc_a
stilo,,,,,,,,,,,,,,,,,,,stilo,n,nc_o
stimada,,,,,,,,,,,,,,,,,,,stimada,n,nc_a
stimado,,,,,,,,,,,,,,,,,,,stimado,n,nc_o
stimula,,,,,,,,,,,,,,,,,,,stimula,n,nc_a
stimulo,,,,,,,,,,,,,,,,,,,stimulo,n,nc_o
stio,,,,,,,,,,,,,,,,,,,stio,n,nc_o
stmica,,,,,,,,,,,,,,,,,,,stmica,n,nc_a
stmico,,,,,,,,,,,,,,,,,,,stmico,n,nc_o
stoa,,,,,,,,,,,,,,,,,,,stoa,nms,nc_a
stockea,,,,,,,,,,,,,,,,,,,stockea,n,nc_a
stockeo,,,,,,,,,,,,,,,,,,,stockeo,n,nc_o
stoda,,,,,,,,,,,,,,,,,,,stoda,n,nc_a
stodo,,,,,,,,,,,,,,,,,,,stodo,n,nc_o
stoo,,,,,,,,,,,,,,,,,,,stoo,n,nc_o
storica,,,,,,,,,,,,,,,,,,,storica,n,nc_a
storico,,,,,,,,,,,,,,,,,,,storico,n,nc_o
stra,,,,,,,,,,,,,,,,,,,stra,n,nc_a
strada,,,,,,,,,,,,,,,,,,,strada,n,nc_a
strado,,,,,,,,,,,,,,,,,,,strado,n,nc_o
stranquila,,,,,,,,,,,,,,,,,,,stranquila,n,nc_a
stranquilo,,,,,,,,,,,,,,,,,,,stranquilo,n,nc_o
